campaign_id,run_id,plan,env,client_version,hardfork,chain_id,profile,cell_id,backend,depth,partner_depth,op_seq,op,kind,proof_id,proof_j,leaf_index,from_account,to_contract,contract_name,contract_address,nonce,gas_limit,expected_status,status,expected_revert,revert_reason,expected_return,return_value,check_pass,gas_used,calldata_bytes,calldata_zero_bytes,calldata_tokens,calldata_gas_standard,floor_gas_7623,create_gas,intrinsic_gas,exec_gas_derived,floor_binding,code_deposit_gas,initcode_bytes,runtime_bytes,runtime_keccak,runtime_matches_artifact,calldata_sha256,tx_hash,block_number,gas_price_wei,gas_price_semantics
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,20,verify_proof_call,call,G16-d15-p6,6,26624,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,068b52d1b0b961e5b1d34659e007396c3564365df391b9c79a52500e2d10202b,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,21,verify_proof_call,call,G16-d15-p7,7,30720,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,292,1,1165,,,,,,,,,,,,613402477dba87fc3cf8902e3beabb20992e3af063701ebc06397c5554ef618f,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,22,verify_proof_direct,tx,G16-d15-p0,0,2048,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,12,1000000,1,1,,,,,1,214609,292,0,1168,4672,32680,0,25672,188937,0,,,,,,c1fa14b5797405497200d6957b5158faa30002873d39b43b4fd1ea982ca39ae2,0xbd2d0e20b26eb52b9c0253f9417fdb5fe1c6657bb612ffb4d66c3830eca059fe,15,1136772464,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,23,verify_proof_direct,tx,G16-d15-p1,1,6144,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,13,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,9a69908c11b9d604d07eeeb7aa75afd25faa2970a09fad8fe1226b6108a691f7,0x2b6a448fc04af292624fe189419cd1b28418e149ba5a2bce93e099db905c5d56,16,1119798209,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,24,verify_proof_direct,tx,G16-d15-p2,2,10240,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,14,1000000,1,1,,,,,1,214585,292,2,1162,4648,32620,0,25648,188937,0,,,,,,ffa426a227502e520b215cbad8054ba8c89f180fc933010c3d58b8205d5eaa0e,0x5ff506d9e8fe1c7e65e3ec0cd85d97b3e4c3daefc8292fa57d55209606ecee44,17,1104930551,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,25,verify_proof_direct,tx,G16-d15-p3,3,14336,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,15,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,353c4bf788dd3eea11cad07d0eee3159b83e1600578b4dbefa6fe480a037a61b,0xf23aa21e03db8c465133eb8c30a590fac5c11b1d3b57ff9a1f31e089295ff855,18,1091908051,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,26,verify_proof_direct,tx,G16-d15-p4,4,18432,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,16,1000000,1,1,,,,,1,214609,292,0,1168,4672,32680,0,25672,188937,0,,,,,,0275540c48b6aadc24187f726a135babd7acf2161a082d7eb14a4c20bdacc4c5,0x1663abcc3c79d51b3e7ab14acfa87efb598d88a2d030c549ab99e065596835b6,19,1080501725,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,27,verify_proof_direct,tx,G16-d15-p5,5,22528,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,17,1000000,1,1,,,,,1,214585,292,2,1162,4648,32620,0,25648,188937,0,,,,,,0e3a31470df088a45ddf346b4ebae6ef688c42c6473017d52829f93f2e126363,0x5ad171b20c8d58d4a3afe9f3de7b0ace1f695ad02eddf5a18cd625e5390dacb6,20,1070510995,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,28,verify_proof_direct,tx,G16-d15-p6,6,26624,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,18,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,068b52d1b0b961e5b1d34659e007396c3564365df391b9c79a52500e2d10202b,0x5f910548eba62224490b4ba07fd61e9c3b825efba8e7182d7fd2e88a635e90fc,21,1061760165,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,29,verify_proof_direct,tx,G16-d15-p7,7,30720,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,19,1000000,1,1,,,,,1,214597,292,1,1165,4660,32650,0,25660,188937,0,,,,,,613402477dba87fc3cf8902e3beabb20992e3af063701ebc06397c5554ef618f,0xda32a85c07e37faa82c2c502ec8052446ff056ac5f886bbfe2b790e35b3b4d16,22,1054095368,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,30,neg_unknown_root,tx,G16-d5-p0,0,2,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,20,3000000,0,0,Invalid root,Invalid root,,,1,32650,292,1,1165,4660,32650,0,25660,6990,1,,,,,,5837cb8f85853d1b4c5630e24fd145aeeb696d2dcc92dcf8c0220201ca5ef8a8,0x5a344b5eabdde48bb8b28aa41d9c0c9c79def759a7c48e940b371e4e596b2eda,23,1047381817,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,31,neg_tampered_call,call,G16-d15-p0,0,2048,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,false,false,1,,292,0,1168,,,,,,,,,,,,bf67d87904261a032b70ac066fdaff8562305fb0f29df05a09c45733af71f86a,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,32,neg_tampered,tx,G16-d15-p0,0,2048,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,21,3000000,0,0,Invalid proof,Invalid proof,,,1,2908559,292,0,1168,4672,32680,0,25672,2882887,0,,,,,,efe670202ea345c867563e45ee90e49bf8d879ab5cda61a381456e8ab2616e6c,0x741fa14c50a57028c68a45ea1951adfd507259995298acd097081a3d9c7ea040,24,1041465536,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,33,neg_cross_depth_setup,tx,G16-d5-p0,0,2,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,22,300000,1,1,,,,,1,47334,36,1,141,564,22410,0,21564,25770,0,,,,,,b91c4cff980f8874fb8d0fca3dd2b3046defc125bb26b20f9f41f40dec3d44ad,0x092b22a544e85a908c4b7a2fd1416dc64a12ad06c2bc03f4a8aed3e5687a3b78,25,1036784865,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,34,neg_cross_depth_call,call,G16-d5-p0,0,2,A0,verifier,Groth16LegacyVerifierDepth15,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,false,false,1,,292,1,1165,,,,,,,,,,,,38f356f938ae3972d0d16abf8b3d053f411f73f5e13f61d42c5093a3e09bf3e3,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,35,neg_cross_depth,tx,G16-d5-p0,0,2,A0,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,23,3000000,0,0,Invalid proof,Invalid proof,,,1,222924,292,1,1165,4660,32650,0,25660,197264,0,,,,,,5837cb8f85853d1b4c5630e24fd145aeeb696d2dcc92dcf8c0220201ca5ef8a8,0x351da6c054e088891a28f408a8a3513beba01cfa3790ba5a1d5f8014d00eeddc,26,1032194012,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-groth16-d15,groth16,15,5,36,neg_non_issuer,tx,G16-d15-p0,0,2048,A1,manager,CredentialManagerGroth16,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,0,300000,0,0,CredentialManager: not issuer,CredentialManager: not issuer,,,1,24183,36,0,144,576,22440,0,21576,2607,0,,,,,,f2931f0aaf26f5d51c33dadce13833370940a08948160921859c7fe776ca5aa8,0x9482d3e1ff1101a0e7a9289b8ceb5b3d8045f684c946b391ead227269c910831,27,1028199664,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,1,deploy_verifier,tx,,,,A0,,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,0,6000000,1,1,,,,,1,1222665,5447,163,21299,85196,233990,32342,138538,1084127,0,1083000,5447,5415,0x81bd2193cc19102868c8c8e61cf5999441a2925fabdaac763111cf7322ed082d,1,72a8ad6d40abccfee2f54b05c75339a73db6a005629eba516deb0f1baa4777f3,0x3539c9db2d523d648ae93a3e6dd6e5a564334db84e72056b74b4ea6789e62ce1,3,1670055867,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,2,deploy_manager,tx,,,,A0,,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,1,6000000,1,1,,,,,1,541930,2302,81,8965,35860,110650,32144,89004,452926,0,406400,2302,2032,0x81cfa580fc010d5bf437f4e25120ed772a570f64d5503726e6beb874892ec653,1,bd7d37aac5445da7be132e8d32c481e19c8340c0c76eebdf81a7dbf12c9c4d18,0x2e879a553162538a979ab023c4ed7dd2a2de18e8e2e18cff35705d985406aeed,4,1589712442,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,3,set_issuer,tx,,,,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,2,300000,1,1,,,,,1,47900,68,43,143,572,22430,0,21572,26328,0,,,,,,727fd06686258f939093f54b4f3c375b0f3052da4ba7867e73d6f93a90702a06,0x501ae8be8fa71731b8e6f009057e6eda6a9beb71ae54aca9f8edbb0ff5e2ba0a,5,1517329983,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,4,add_root,tx,,,,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,3,300000,1,1,,,,,1,47334,36,1,141,564,22410,0,21564,25770,0,,,,,,b91c4cff980f8874fb8d0fca3dd2b3046defc125bb26b20f9f41f40dec3d44ad,0x8db13f89658aa13b07885f8726d136e0558a127b127717730bb6fbc6821a2924,6,1452766986,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,5,precheck_call,call,PLK-d5-p0,0,2,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,,,call,call,,,true,true,1,,804,4,3204,,,,,,,,,,,,43edca5dc105fc7a2008617ce100ed5d4b4dfcfbb283d718f619c9c958c213d5,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,6,verify_credential,tx,PLK-d5-p0,0,2,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,4,1000000,1,1,,,,,1,300167,804,4,3204,12816,53040,0,33816,266351,0,,,,,,43edca5dc105fc7a2008617ce100ed5d4b4dfcfbb283d718f619c9c958c213d5,0xa6dbd6e513e930946451760f1bf06becbfc81875c748075e18679cb9dafddcc9,7,1396260410,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,7,verify_credential,tx,PLK-d5-p1,1,6,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,5,1000000,1,1,,,,,1,300779,804,5,3201,12804,53010,0,33804,266975,0,,,,,,86f8b64f77f59cee77380b829d5b3fb4afa133bac3c198b78e66853bf8c4b119,0xcd7276faa2145d18fd76628367deebfad39ce932d53826b64a3f033f9dc7c5a6,8,1347223460,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,8,verify_credential,tx,PLK-d5-p2,2,10,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,6,1000000,1,1,,,,,1,300583,804,4,3204,12816,53040,0,33816,266767,0,,,,,,ffdd5ae292f5b9ded76d21e7c3fda21840aa05bd2c0e8db005e0d95e4bb96f46,0xf6bb7fc36960e45233761491d23142d360356431f664de0094fbfa68d7706123,9,1304255684,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,9,verify_credential,tx,PLK-d5-p3,3,14,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,7,1000000,1,1,,,,,1,299641,804,4,3204,12816,53040,0,33816,265825,0,,,,,,7100c4ceb7d3eac1a386d382445e8c82573a93504ce95775938d7ee860489fb1,0x475e272cf0801ae502a0146fac45306c34fcf73f277adcc4f6174c9893d31ca4,10,1266604783,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,10,verify_credential,tx,PLK-d5-p4,4,18,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,8,1000000,1,1,,,,,1,299397,804,7,3195,12780,52950,0,33780,265617,0,,,,,,b3d581ac9073e9ecef7aa2b165d9ab56e3e007d1e27a6b30ea0d0c7fe7507ef8,0x1930ef6055508c4c6745d5cd7f6a69e1e378bda6187352bdcddfd4d9f7b1980f,11,1233612043,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,11,verify_credential,tx,PLK-d5-p5,5,22,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,9,1000000,1,1,,,,,1,301023,804,2,3210,12840,53100,0,33840,267183,0,,,,,,b8ab9406f5505391e667b4eb1f090783eafb3ba6083f0902b73cbc9eb4771fc5,0x416801725d2380c2a16d3ded51596dcebc242095cc6bec89339562219e4e4041,12,1204701966,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,12,verify_credential,tx,PLK-d5-p6,6,26,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,10,1000000,1,1,,,,,1,299971,804,3,3207,12828,53070,0,33828,266143,0,,,,,,9bbdcf2a8a9d4ac362cef928b0566c8810bbac0ba270528d8e44ca15c64c34f6,0xd955c185da079a1bea42553c0b52d6e4ce78e0cce51f770466e01f96461ebcea,13,1179370971,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,13,verify_credential,tx,PLK-d5-p7,7,30,A0,manager,CredentialManagerPlonk,0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512,11,1000000,1,1,,,,,1,300057,804,4,3204,12816,53040,0,33816,266241,0,,,,,,a7ba63f536e220919d55362f6d0cbb38e3fd3ecc97e630595bcf4e3cee5c1613,0x6b22e5c6f62c82840964ae1df670a08f9b7221cbb5872feb4f3f6a3567535626,14,1157173792,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,14,verify_proof_call,call,PLK-d5-p0,0,2,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,4,3204,,,,,,,,,,,,315d3ac17962361c7786a0a69b96507826e7200eb0f41d726d0c5b3e60c1664f,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,15,verify_proof_call,call,PLK-d5-p1,1,6,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,5,3201,,,,,,,,,,,,adf8fc4951542c7e77aee9b94bfd4decbe39c77e994f1fc8643af1de194144c4,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,16,verify_proof_call,call,PLK-d5-p2,2,10,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,4,3204,,,,,,,,,,,,75791ed8effde38cdc62ae3343c5d8a5c8abdb768baebba56b256a481395f051,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,17,verify_proof_call,call,PLK-d5-p3,3,14,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,4,3204,,,,,,,,,,,,d89fad3824540a62becd6c05314a55640a623d891fc0dd345737c5a96088ae96,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,18,verify_proof_call,call,PLK-d5-p4,4,18,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,7,3195,,,,,,,,,,,,00a412fdd50ed0579794986f6fec492b9d8a73fa4fbff3de4ad2ff142c573714,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,19,verify_proof_call,call,PLK-d5-p5,5,22,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,2,3210,,,,,,,,,,,,da686518d90d12cea4470c4496b189453d759e65073074844727bed97b936bf1,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,20,verify_proof_call,call,PLK-d5-p6,6,26,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,3,3207,,,,,,,,,,,,6f8665c0eafdc54e9771572f703364897b0e02f2638c398a460ba104e5e07367,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,21,verify_proof_call,call,PLK-d5-p7,7,30,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,,,call,call,,,true,true,1,,804,4,3204,,,,,,,,,,,,18bce2fab0677dfe4ebf0987795ba0ab36e3e0baa7c4d9252de01d38cbcfb14d,,,,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,22,verify_proof_direct,tx,PLK-d5-p0,0,2,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,12,1000000,1,1,,,,,1,291168,804,4,3204,12816,53040,0,33816,257352,0,,,,,,315d3ac17962361c7786a0a69b96507826e7200eb0f41d726d0c5b3e60c1664f,0x6acda65d05df1ed7ee3b099d9737039215de947fd5cd83b3985c1d9453cad99f,15,1137723573,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,23,verify_proof_direct,tx,PLK-d5-p1,1,6,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,13,1000000,1,1,,,,,1,291780,804,5,3201,12804,53010,0,33804,257976,0,,,,,,adf8fc4951542c7e77aee9b94bfd4decbe39c77e994f1fc8643af1de194144c4,0x17bc9c7aac4a90ed45162d365f851e55243876a2812be93e06695f23b4ca9530,16,1120675213,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,24,verify_proof_direct,tx,PLK-d5-p2,2,10,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,14,1000000,1,1,,,,,1,291584,804,4,3204,12816,53040,0,33816,257768,0,,,,,,75791ed8effde38cdc62ae3343c5d8a5c8abdb768baebba56b256a481395f051,0x0586427f5af82fdad81fa80f0d93b0858599fb1f7370e54116c5237f4c9a5039,17,1105737523,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,25,verify_proof_direct,tx,PLK-d5-p3,3,14,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,15,1000000,1,1,,,,,1,290642,804,4,3204,12816,53040,0,33816,256826,0,,,,,,d89fad3824540a62becd6c05314a55640a623d891fc0dd345737c5a96088ae96,0xec0a8f5caa654740a9d0d1c942ec1fad56fd0d99ba8858d7dbdfd613ee413b5d,18,1092648797,bookkeeping_only
CSI-CHAIN-LOCAL-01,full-71a5854-20260925T115726Z-geth,full,L1-geth,Geth/v1.16.9-stable-95665d57/linux-arm64/go1.24.13,osaka,1337,primary,primary-plonk-d5,plonk,5,10,26,verify_proof_direct,tx,PLK-d5-p4,4,18,A0,verifier,PlonkVerifierDepth5,0x5FbDB2315678afecb367f032d93F642f64180aa3,16,1000000,1,1,,,,,1,290398,804,7,3195,12780,52950,0,33780,256618,0,,,,,,00a412fdd50ed0579794986f6fec492b9d8a73fa4fbff3de4ad2ff142c573714,0x0402f330d741def001a4955c901eff7df5c25a8b04cdf8259e5a28f4a2250ef5,19,1081179896,bookkeeping_only
