profile_id,backend,depth,stage,role,rounds,n,median,q1,q3,iqr,min,max
cpu8,groth16,8,stage_sum_ms,diagnostic,6-10,5,165.965,165.575,166.113,0.538,162.206,166.794
cpu8,groth16,9,input_ms,stage,6-10,5,1.889,1.697,1.95,0.253,1.685,2.429
cpu8,groth16,9,witness_ms,stage,6-10,5,14.321,14.203,14.353,0.15,14.066,14.678
cpu8,groth16,9,prove_ms,stage,6-10,5,151.815,148.934,152.491,3.557,147.902,152.804
cpu8,groth16,9,verify_first_ms,stage,6-10,5,6.036,6.027,6.07,0.043,5.858,6.36
cpu8,groth16,9,verify_steady_ms,stage,6-10,5,6.158,5.9,6.297,0.397,5.687,6.53
cpu8,groth16,9,wall_ms,total,6-10,5,174.011,171.062,174.824,3.762,170.847,174.919
cpu8,groth16,9,stage_sum_ms,diagnostic,6-10,5,173.995,171.045,174.806,3.761,170.829,174.894
cpu8,groth16,10,input_ms,stage,6-10,5,3.11,2.75,3.402,0.652,2.633,4.762
cpu8,groth16,10,witness_ms,stage,6-10,5,15.455,15.025,15.633,0.608,14.072,16.772
cpu8,groth16,10,prove_ms,stage,6-10,5,157.373,156.815,158.025,1.21,156.749,160.616
cpu8,groth16,10,verify_first_ms,stage,6-10,5,5.991,5.896,6.027,0.131,5.771,6.137
cpu8,groth16,10,verify_steady_ms,stage,6-10,5,5.993,5.91,6.012,0.102,5.879,6.562
cpu8,groth16,10,wall_ms,total,6-10,5,182.586,181.055,182.974,1.919,180.344,186.145
cpu8,groth16,10,stage_sum_ms,diagnostic,6-10,5,182.563,181.039,182.957,1.918,180.327,186.129
cpu8,groth16,11,input_ms,stage,6-10,5,5.83,5.69,6.929,1.239,5.627,7.312
cpu8,groth16,11,witness_ms,stage,6-10,5,14.409,14.123,15.942,1.819,14.057,17.321
cpu8,groth16,11,prove_ms,stage,6-10,5,166.619,166.016,166.636,0.62,165.203,168.123
cpu8,groth16,11,verify_first_ms,stage,6-10,5,6.093,6.089,7.396,1.307,5.971,9.034
cpu8,groth16,11,verify_steady_ms,stage,6-10,5,6.063,6.026,6.199,0.173,6.024,7.635
cpu8,groth16,11,wall_ms,total,6-10,5,194.885,192.99,195.604,2.614,192.685,198.363
cpu8,groth16,11,stage_sum_ms,diagnostic,6-10,5,194.863,192.968,195.584,2.616,192.662,198.343
cpu8,groth16,12,input_ms,stage,6-10,5,15.673,14.873,16.931,2.058,14.71,17.718
cpu8,groth16,12,witness_ms,stage,6-10,5,19.234,18.72,19.711,0.991,16.949,20.291
cpu8,groth16,12,prove_ms,stage,6-10,5,173.918,173.113,173.987,0.874,172.574,178.151
cpu8,groth16,12,verify_first_ms,stage,6-10,5,6.057,5.951,6.075,0.124,5.941,6.334
cpu8,groth16,12,verify_steady_ms,stage,6-10,5,6.06,5.903,6.147,0.244,5.86,6.174
cpu8,groth16,12,wall_ms,total,6-10,5,214.18,212.641,217.095,4.454,212.361,220.767
cpu8,groth16,12,stage_sum_ms,diagnostic,6-10,5,214.151,212.615,217.063,4.448,212.338,220.744
cpu8,groth16,13,input_ms,stage,6-10,5,30.87,29.904,31.306,1.402,25.546,31.786
cpu8,groth16,13,witness_ms,stage,6-10,5,19.156,18.82,19.271,0.451,18.805,19.573
cpu8,groth16,13,prove_ms,stage,6-10,5,180.949,178.488,183.706,5.218,178.241,224.393
cpu8,groth16,13,verify_first_ms,stage,6-10,5,6.125,5.934,6.302,0.368,5.886,7.854
cpu8,groth16,13,verify_steady_ms,stage,6-10,5,5.986,5.915,6.086,0.171,5.811,6.303
cpu8,groth16,13,wall_ms,total,6-10,5,237.919,235.035,241.279,6.244,228.99,279.832
cpu8,groth16,13,stage_sum_ms,diagnostic,6-10,5,237.892,235.006,241.249,6.243,228.964,279.804
cpu8,groth16,14,input_ms,stage,6-10,5,52.628,52.58,53.521,0.941,48.486,55.313
cpu8,groth16,14,witness_ms,stage,6-10,5,17.99,17.953,18.083,0.13,17.834,19.185
cpu8,groth16,14,prove_ms,stage,6-10,5,188.339,187.261,188.82,1.559,185.147,189.366
cpu8,groth16,14,verify_first_ms,stage,6-10,5,5.893,5.853,6.076,0.223,5.823,6.145
cpu8,groth16,14,verify_steady_ms,stage,6-10,5,5.895,5.849,5.992,0.143,5.804,6.119
cpu8,groth16,14,wall_ms,total,6-10,5,265.734,265.407,266.046,0.639,258.739,266.516
cpu8,groth16,14,stage_sum_ms,diagnostic,6-10,5,265.704,265.38,266.023,0.643,258.711,266.48
cpu8,groth16,15,input_ms,stage,6-10,5,117.717,116.917,119.255,2.338,114.228,119.992
cpu8,groth16,15,witness_ms,stage,6-10,5,21.406,20.986,21.436,0.45,20.745,21.644
cpu8,groth16,15,prove_ms,stage,6-10,5,197.416,196.521,198.768,2.247,194.035,200.492
cpu8,groth16,15,verify_first_ms,stage,6-10,5,5.982,5.958,6.584,0.626,5.867,9.77
cpu8,groth16,15,verify_steady_ms,stage,6-10,5,6.135,6.004,6.163,0.159,5.781,6.167
cpu8,groth16,15,wall_ms,total,6-10,5,342.437,341.962,344.379,2.417,340.827,346.252
cpu8,groth16,15,stage_sum_ms,diagnostic,6-10,5,342.412,341.926,344.351,2.425,340.802,346.228
cpu8,plonk,5,input_ms,stage,1-5,5,0.772,0.663,0.78,0.117,0.639,0.908
cpu8,plonk,5,witness_ms,stage,1-5,5,12.352,11.752,12.432,0.68,11.72,13.154
cpu8,plonk,5,prove_ms,stage,1-5,5,9537.43,9473.73,9593.86,120.131,9455.59,9776.07
cpu8,plonk,5,verify_first_ms,stage,1-5,5,7.823,7.804,7.947,0.143,7.787,10.471
cpu8,plonk,5,verify_steady_ms,stage,1-5,5,7.297,7.283,7.316,0.033,7.176,7.322
cpu8,plonk,5,wall_ms,total,1-5,5,9560.45,9495.63,9614.89,119.254,9475.75,9797.05
cpu8,plonk,5,stage_sum_ms,diagnostic,1-5,5,9560.43,9495.61,9614.86,119.255,9475.73,9797.03
cpu8,plonk,6,input_ms,stage,1-5,5,0.837,0.821,0.883,0.062,0.819,0.927
cpu8,plonk,6,witness_ms,stage,1-5,5,12.952,12.906,13.232,0.326,12.65,13.641
cpu8,plonk,6,prove_ms,stage,1-5,5,9602.15,9510.25,9741.26,231.016,9437.93,9749.31
cpu8,plonk,6,verify_first_ms,stage,1-5,5,7.67,7.668,7.711,0.043,7.609,7.882
cpu8,plonk,6,verify_steady_ms,stage,1-5,5,7.317,7.261,7.432,0.171,7.238,7.459
cpu8,plonk,6,wall_ms,total,1-5,5,9623.56,9532.26,9762.76,230.501,9459.13,9771.47
cpu8,plonk,6,stage_sum_ms,diagnostic,1-5,5,9623.54,9532.24,9762.75,230.502,9459.11,9771.45
cpu8,plonk,7,input_ms,stage,1-5,5,0.928,0.857,0.933,0.076,0.842,0.991
cpu8,plonk,7,witness_ms,stage,1-5,5,13.085,12.927,13.239,0.312,12.912,13.893
cpu8,plonk,7,prove_ms,stage,1-5,5,9621.12,9519.28,9650.94,131.654,9460,9748.6
cpu8,plonk,7,verify_first_ms,stage,1-5,5,7.684,7.651,7.707,0.056,7.596,7.863
cpu8,plonk,7,verify_steady_ms,stage,1-5,5,7.256,7.219,7.278,0.059,7.187,7.329
cpu8,plonk,7,wall_ms,total,1-5,5,9642.59,9541.68,9672.74,131.056,9481.72,9770.39
cpu8,plonk,7,stage_sum_ms,diagnostic,1-5,5,9642.58,9541.67,9672.72,131.051,9481.7,9770.38
cpu8,plonk,8,input_ms,stage,1-5,5,1.17,1.15,1.242,0.092,0.94,2.701
cpu8,plonk,8,witness_ms,stage,1-5,5,13.571,13.011,13.861,0.85,12.509,14.061
cpu8,plonk,8,prove_ms,stage,1-5,5,9569.4,9470.95,9624.81,153.853,9453.36,9702.81
cpu8,plonk,8,verify_first_ms,stage,1-5,5,7.713,7.671,7.727,0.056,7.611,8.005
cpu8,plonk,8,verify_steady_ms,stage,1-5,5,7.287,7.224,7.312,0.088,7.201,7.324
cpu8,plonk,8,wall_ms,total,1-5,5,9590.54,9493.8,9649.59,155.79,9475.73,9724.7
cpu8,plonk,8,stage_sum_ms,diagnostic,1-5,5,9590.52,9493.78,9649.57,155.79,9475.71,9724.68
cpu8,plonk,9,input_ms,stage,1-5,5,1.755,1.711,1.889,0.178,1.603,2.062
cpu8,plonk,9,witness_ms,stage,1-5,5,13.852,13.718,14.299,0.581,13.543,15.031
cpu8,plonk,9,prove_ms,stage,1-5,5,9618.07,9590.38,9686.9,96.522,9532.95,9790.25
cpu8,plonk,9,verify_first_ms,stage,1-5,5,7.752,7.608,7.866,0.258,7.581,7.899
cpu8,plonk,9,verify_steady_ms,stage,1-5,5,7.287,7.175,7.385,0.21,7.13,7.605
cpu8,plonk,9,wall_ms,total,1-5,5,9641.27,9613.92,9709.8,95.877,9557.61,9814.21
cpu8,plonk,9,stage_sum_ms,diagnostic,1-5,5,9641.25,9613.9,9709.78,95.878,9557.59,9814.19
cpu8,plonk,10,input_ms,stage,1-5,5,2.935,2.718,3.376,0.658,2.619,3.428
cpu8,plonk,10,witness_ms,stage,1-5,5,13.725,13.711,14.453,0.742,13.099,15.371
cpu8,plonk,10,prove_ms,stage,1-5,5,9668.27,9482.46,9748.81,266.352,9471.37,9768.02
cpu8,plonk,10,verify_first_ms,stage,1-5,5,7.665,7.644,7.666,0.022,7.59,7.919
cpu8,plonk,10,verify_steady_ms,stage,1-5,5,7.243,7.19,7.25,0.06,7.155,7.283
cpu8,plonk,10,wall_ms,total,1-5,5,9693.09,9507.51,9772.21,264.703,9496.08,9794.04
cpu8,plonk,10,stage_sum_ms,diagnostic,1-5,5,9693.08,9507.49,9772.2,264.705,9496.06,9794.03
cpu8,plonk,11,input_ms,stage,1-5,5,5.75,5.645,6.649,1.004,5.639,6.977
cpu8,plonk,11,witness_ms,stage,1-5,5,14.217,14.16,14.792,0.632,13.852,15.235
cpu8,plonk,11,prove_ms,stage,1-5,5,19021.4,18815.9,19027.2,211.318,18540.4,19145.9
cpu8,plonk,11,verify_first_ms,stage,1-5,5,7.84,7.743,7.884,0.141,7.706,9.673
cpu8,plonk,11,verify_steady_ms,stage,1-5,5,7.396,7.346,7.413,0.067,7.29,7.467
cpu8,plonk,11,wall_ms,total,1-5,5,19050.7,18844.2,19054.9,210.722,18570,19174.9
cpu8,plonk,11,stage_sum_ms,diagnostic,1-5,5,19050.7,18844.2,19054.9,210.725,18570,19174.9
cpu8,plonk,12,input_ms,stage,1-5,5,15.067,10.923,17.186,6.263,8.832,17.189
cpu8,plonk,12,witness_ms,stage,1-5,5,14.687,14.502,16.509,2.007,14.359,31.875
cpu8,plonk,12,prove_ms,stage,1-5,5,18787.8,18606.3,18924.9,318.587,18584,19061.9
cpu8,plonk,12,verify_first_ms,stage,1-5,5,7.692,7.655,7.849,0.194,7.601,7.878
cpu8,plonk,12,verify_steady_ms,stage,1-5,5,7.235,7.195,7.329,0.134,7.19,7.342
cpu8,plonk,12,wall_ms,total,1-5,5,18827.3,18663.1,18956,292.892,18617.2,19101.4
cpu8,plonk,12,stage_sum_ms,diagnostic,1-5,5,18827.3,18663,18955.9,292.895,18617.2,19101.3
cpu8,plonk,13,input_ms,stage,1-5,5,23.167,22.268,23.297,1.029,21.94,23.978
cpu8,plonk,13,witness_ms,stage,1-5,5,17.911,17.3,18.31,1.01,17.037,20.78
cpu8,plonk,13,prove_ms,stage,1-5,5,18692.2,18599.3,18795.6,196.322,18508.5,18796.1
cpu8,plonk,13,verify_first_ms,stage,1-5,5,7.694,7.621,7.759,0.138,7.59,7.98
cpu8,plonk,13,verify_steady_ms,stage,1-5,5,7.278,7.242,7.367,0.125,7.233,7.547
cpu8,plonk,13,wall_ms,total,1-5,5,18739.4,18645.9,18845.5,199.563,18558.4,18847.3
cpu8,plonk,13,stage_sum_ms,diagnostic,1-5,5,18739.4,18645.9,18845.4,199.565,18558.4,18847.3
cpu8,plonk,14,input_ms,stage,1-5,5,45.013,44.191,47.441,3.25,41.967,55.709
cpu8,plonk,14,witness_ms,stage,1-5,5,17.096,16.908,17.489,0.581,16.621,18.277
cpu8,plonk,14,prove_ms,stage,1-5,5,18736.5,18591.2,19247.9,656.662,18570.9,19306.2
cpu8,plonk,14,verify_first_ms,stage,1-5,5,7.628,7.616,7.631,0.015,7.61,8.234
cpu8,plonk,14,verify_steady_ms,stage,1-5,5,7.383,7.377,7.384,0.007,7.233,7.482
cpu8,plonk,14,wall_ms,total,1-5,5,18808.7,18660.6,19314.7,654.189,18640.4,19387.9
cpu8,plonk,14,stage_sum_ms,diagnostic,1-5,5,18808.7,18660.5,19314.7,654.187,18640.4,19387.9
cpu8,plonk,15,input_ms,stage,1-5,5,116.38,100.993,116.768,15.775,98.982,117.865
cpu8,plonk,15,witness_ms,stage,1-5,5,20.152,19.623,24.945,5.322,18.827,24.971
cpu8,plonk,15,prove_ms,stage,1-5,5,18924.5,18488.7,18990.5,501.782,18463.1,19218.3
cpu8,plonk,15,verify_first_ms,stage,1-5,5,7.633,7.565,7.737,0.172,7.553,7.769
cpu8,plonk,15,verify_steady_ms,stage,1-5,5,7.336,7.257,7.36,0.103,7.23,7.373
cpu8,plonk,15,wall_ms,total,1-5,5,19068.9,18620.4,19135.6,515.135,18596.7,19361.6
cpu8,plonk,15,stage_sum_ms,diagnostic,1-5,5,19068.8,18620.4,19135.5,515.134,18596.6,19361.5
