campaign_id,profile_id,backend,depth,metric,rounds_used,round_attempts_used,n,median,q1,q3,iqr,min,max
campaign-20260925T060607Z,cpu8,groth16,8,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,1.1945000000000001,1.12775,1.42575,0.29800000000000004,1.015,5.291
campaign-20260925T060607Z,cpu8,groth16,8,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,13.751999999999999,13.48475,14.00475,0.5199999999999996,12.65,14.423
campaign-20260925T060607Z,cpu8,groth16,8,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,142.1515,141.42375,144.215,2.791249999999991,138.392,145.044
campaign-20260925T060607Z,cpu8,groth16,8,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.092499999999999,6.04175,6.61525,0.5734999999999992,5.856,12.309
campaign-20260925T060607Z,cpu8,groth16,8,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.1545000000000005,6.0329999999999995,6.23675,0.20375000000000032,5.905,6.583
campaign-20260925T060607Z,cpu8,groth16,8,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,165.76999999999998,161.75375,166.3545,4.600750000000005,159.264,169.946
campaign-20260925T060607Z,cpu8,groth16,8,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,165.78750000000002,161.76975,166.37125,4.601500000000016,159.28,169.963
campaign-20260925T060607Z,cpu8,groth16,9,input_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,1.9705,1.87025,2.19425,0.32399999999999984,1.685,2.459
campaign-20260925T060607Z,cpu8,groth16,9,witness_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,14.056000000000001,13.971,14.2915,0.3204999999999991,12.476,14.678
campaign-20260925T060607Z,cpu8,groth16,9,prove_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,148.50799999999998,147.074,151.3965,4.322499999999991,146.274,152.804
campaign-20260925T060607Z,cpu8,groth16,9,verify_first_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,5.971500000000001,5.859,6.0615000000000006,0.20250000000000057,5.827,6.36
campaign-20260925T060607Z,cpu8,groth16,9,verify_steady_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,6.0235,5.8805,6.1565,0.2760000000000007,5.687,6.53
campaign-20260925T060607Z,cpu8,groth16,9,stage_sum_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,170.6945,168.89249999999998,173.2575,4.365000000000009,167.815,174.894
campaign-20260925T060607Z,cpu8,groth16,9,wall_ms,1 2 3 4 5 6 7 8 9 10,1a1 2a1 3a1 4a1 5a1 6a1 7a1 8a1 9a1 10a1,10,170.7115,168.9105,173.27375,4.363249999999994,167.83,174.919
campaign-20260925T060607Z,cpu8,plonk,10,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,2.935,2.718,3.376,0.6579999999999999,2.619,3.428
campaign-20260925T060607Z,cpu8,plonk,10,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,13.725,13.711,14.453,0.7419999999999991,13.099,15.371
campaign-20260925T060607Z,cpu8,plonk,10,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9668.27,9482.459,9748.811,266.35199999999895,9471.368,9768.019
campaign-20260925T060607Z,cpu8,plonk,10,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.665,7.644,7.666,0.02200000000000024,7.59,7.919
campaign-20260925T060607Z,cpu8,plonk,10,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.243,7.19,7.25,0.05999999999999961,7.155,7.283
campaign-20260925T060607Z,cpu8,plonk,10,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9693.075,9507.491,9772.196,264.7049999999999,9496.059,9794.026
campaign-20260925T060607Z,cpu8,plonk,10,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9693.095,9507.51,9772.213,264.7029999999995,9496.075,9794.044
campaign-20260925T060607Z,cpu8,plonk,11,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,5.75,5.645,6.649,1.0040000000000004,5.639,6.977
campaign-20260925T060607Z,cpu8,plonk,11,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,14.217,14.16,14.792,0.6319999999999997,13.852,15.235
campaign-20260925T060607Z,cpu8,plonk,11,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19021.382,18815.917,19027.235,211.3179999999993,18540.399,19145.941
campaign-20260925T060607Z,cpu8,plonk,11,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.84,7.743,7.884,0.14100000000000001,7.706,9.673
campaign-20260925T060607Z,cpu8,plonk,11,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.396,7.346,7.413,0.06700000000000017,7.29,7.467
campaign-20260925T060607Z,cpu8,plonk,11,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19050.656,18844.194,19054.919,210.72500000000218,18569.989,19174.877
campaign-20260925T060607Z,cpu8,plonk,11,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19050.677,18844.215,19054.937,210.72200000000157,18570.014,19174.897
campaign-20260925T060607Z,cpu8,plonk,12,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,15.067,10.923,17.186,6.263,8.832,17.189
campaign-20260925T060607Z,cpu8,plonk,12,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,14.687,14.502,16.509,2.0069999999999997,14.359,31.875
campaign-20260925T060607Z,cpu8,plonk,12,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18787.839,18606.329,18924.916,318.58699999999953,18584.003,19061.914
campaign-20260925T060607Z,cpu8,plonk,12,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.692,7.655,7.849,0.19399999999999995,7.601,7.878
campaign-20260925T060607Z,cpu8,plonk,12,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.235,7.195,7.329,0.13399999999999945,7.19,7.342
campaign-20260925T060607Z,cpu8,plonk,12,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18827.314,18663.047,18955.942,292.89500000000044,18617.162,19101.339
campaign-20260925T060607Z,cpu8,plonk,12,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18827.339,18663.07,18955.962,292.8919999999998,18617.184,19101.366
campaign-20260925T060607Z,cpu8,plonk,13,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,23.167,22.268,23.297,1.029,21.94,23.978
campaign-20260925T060607Z,cpu8,plonk,13,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,17.911,17.3,18.31,1.009999999999998,17.037,20.78
campaign-20260925T060607Z,cpu8,plonk,13,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18692.25,18599.263,18795.585,196.32200000000012,18508.534,18796.125
campaign-20260925T060607Z,cpu8,plonk,13,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.694,7.621,7.759,0.1379999999999999,7.59,7.98
campaign-20260925T060607Z,cpu8,plonk,13,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.278,7.242,7.367,0.125,7.233,7.547
campaign-20260925T060607Z,cpu8,plonk,13,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18739.407,18645.861,18845.426,199.5649999999987,18558.402,18847.29
campaign-20260925T060607Z,cpu8,plonk,13,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18739.433,18645.887,18845.45,199.56300000000192,18558.427,18847.317
campaign-20260925T060607Z,cpu8,plonk,14,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,45.013,44.191,47.441,3.25,41.967,55.709
campaign-20260925T060607Z,cpu8,plonk,14,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,17.096,16.908,17.489,0.5809999999999995,16.621,18.277
campaign-20260925T060607Z,cpu8,plonk,14,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18736.518,18591.235,19247.897,656.6620000000003,18570.853,19306.235
campaign-20260925T060607Z,cpu8,plonk,14,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.628,7.616,7.631,0.015000000000000568,7.61,8.234
campaign-20260925T060607Z,cpu8,plonk,14,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.383,7.377,7.384,0.007000000000000561,7.233,7.482
campaign-20260925T060607Z,cpu8,plonk,14,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18808.683,18660.531,19314.718,654.1870000000017,18640.384,19387.853
campaign-20260925T060607Z,cpu8,plonk,14,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18808.708,18660.556,19314.745,654.1889999999985,18640.409,19387.883
campaign-20260925T060607Z,cpu8,plonk,15,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,116.38,100.993,116.768,15.775000000000006,98.982,117.865
campaign-20260925T060607Z,cpu8,plonk,15,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,20.152,19.623,24.945,5.321999999999999,18.827,24.971
campaign-20260925T060607Z,cpu8,plonk,15,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,18924.527,18488.716,18990.498,501.78199999999924,18463.128,19218.305
campaign-20260925T060607Z,cpu8,plonk,15,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.633,7.565,7.737,0.1719999999999997,7.553,7.769
campaign-20260925T060607Z,cpu8,plonk,15,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.336,7.257,7.36,0.10300000000000065,7.23,7.373
campaign-20260925T060607Z,cpu8,plonk,15,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19068.828,18620.406,19135.54,515.1340000000018,18596.631,19361.533
campaign-20260925T060607Z,cpu8,plonk,15,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,19068.857,18620.431,19135.566,515.1349999999984,18596.658,19361.557
campaign-20260925T060607Z,cpu8,plonk,5,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,0.772,0.663,0.78,0.11699999999999999,0.639,0.908
campaign-20260925T060607Z,cpu8,plonk,5,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12.352,11.752,12.432,0.6799999999999997,11.72,13.154
campaign-20260925T060607Z,cpu8,plonk,5,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9537.429,9473.726,9593.857,120.1309999999994,9455.586,9776.067
campaign-20260925T060607Z,cpu8,plonk,5,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.823,7.804,7.947,0.1429999999999998,7.787,10.471
campaign-20260925T060607Z,cpu8,plonk,5,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.297,7.283,7.316,0.032999999999999474,7.176,7.322
campaign-20260925T060607Z,cpu8,plonk,5,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9560.432,9495.61,9614.865,119.2549999999992,9475.732,9797.03
campaign-20260925T060607Z,cpu8,plonk,5,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9560.451,9495.631,9614.885,119.25400000000081,9475.752,9797.047
campaign-20260925T060607Z,cpu8,plonk,6,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,0.837,0.821,0.883,0.062000000000000055,0.819,0.927
campaign-20260925T060607Z,cpu8,plonk,6,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,12.952,12.906,13.232,0.32599999999999874,12.65,13.641
campaign-20260925T060607Z,cpu8,plonk,6,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9602.147,9510.247,9741.263,231.01600000000144,9437.929,9749.309
campaign-20260925T060607Z,cpu8,plonk,6,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.67,7.668,7.711,0.04300000000000015,7.609,7.882
campaign-20260925T060607Z,cpu8,plonk,6,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.317,7.261,7.432,0.17100000000000026,7.238,7.459
campaign-20260925T060607Z,cpu8,plonk,6,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9623.544,9532.244,9762.746,230.5019999999986,9459.115,9771.455
campaign-20260925T060607Z,cpu8,plonk,6,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9623.559,9532.259,9762.76,230.5010000000002,9459.132,9771.471
campaign-20260925T060607Z,cpu8,plonk,7,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,0.928,0.857,0.933,0.07600000000000007,0.842,0.991
campaign-20260925T060607Z,cpu8,plonk,7,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,13.085,12.927,13.239,0.31200000000000117,12.912,13.893
campaign-20260925T060607Z,cpu8,plonk,7,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9621.122,9519.283,9650.937,131.65400000000045,9459.999,9748.596
campaign-20260925T060607Z,cpu8,plonk,7,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.684,7.651,7.707,0.05600000000000005,7.596,7.863
campaign-20260925T060607Z,cpu8,plonk,7,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.256,7.219,7.278,0.058999999999999275,7.187,7.329
campaign-20260925T060607Z,cpu8,plonk,7,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9642.578,9541.669,9672.72,131.05099999999948,9481.702,9770.377
campaign-20260925T060607Z,cpu8,plonk,7,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9642.593,9541.682,9672.738,131.05599999999868,9481.716,9770.393
campaign-20260925T060607Z,cpu8,plonk,8,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.17,1.15,1.242,0.09200000000000008,0.94,2.701
campaign-20260925T060607Z,cpu8,plonk,8,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,13.571,13.011,13.861,0.8500000000000014,12.509,14.061
campaign-20260925T060607Z,cpu8,plonk,8,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9569.4,9470.952,9624.805,153.85300000000097,9453.361,9702.806
campaign-20260925T060607Z,cpu8,plonk,8,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.713,7.671,7.727,0.05600000000000005,7.611,8.005
campaign-20260925T060607Z,cpu8,plonk,8,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.287,7.224,7.312,0.08800000000000008,7.201,7.324
campaign-20260925T060607Z,cpu8,plonk,8,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9590.519,9493.782,9649.572,155.79000000000087,9475.714,9724.68
campaign-20260925T060607Z,cpu8,plonk,8,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9590.536,9493.8,9649.59,155.79000000000087,9475.73,9724.698
campaign-20260925T060607Z,cpu8,plonk,9,input_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,1.755,1.711,1.889,0.17799999999999994,1.603,2.062
campaign-20260925T060607Z,cpu8,plonk,9,witness_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,13.852,13.718,14.299,0.5809999999999995,13.543,15.031
campaign-20260925T060607Z,cpu8,plonk,9,prove_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9618.068,9590.379,9686.901,96.52199999999903,9532.95,9790.25
campaign-20260925T060607Z,cpu8,plonk,9,verify_first_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.752,7.608,7.866,0.258,7.581,7.899
campaign-20260925T060607Z,cpu8,plonk,9,verify_steady_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,7.287,7.175,7.385,0.20999999999999996,7.13,7.605
campaign-20260925T060607Z,cpu8,plonk,9,stage_sum_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9641.254,9613.902,9709.78,95.87800000000061,9557.591,9814.19
campaign-20260925T060607Z,cpu8,plonk,9,wall_ms,1 2 3 4 5,1a1 2a1 3a1 4a1 5a1,5,9641.269,9613.919,9709.796,95.87700000000041,9557.612,9814.207
